"","E0","sim_start","int_start1","int_length2","sd_m1","sd_m2","int_start2","int_length1","beta0est","paramset","iso_start","log_lik","R0_base","R0_int"
"450",7,2020-02-24,2020-03-05,96,0.64248046875,0.117626953125,2020-03-17,12,2.00812036833642,450,2020-06-21,-24.6584874436271,6.27537615105132,0.738153376361456
"451",8,2020-02-03,2020-03-02,81,0.71748046875,0.180126953125,2020-03-17,15,0.931315066989454,451,2020-06-06,-27.140440200878,2.91035958434204,0.524234204425674
"452",5,2020-02-17,2020-03-07,111,0.86748046875,0.055126953125,2020-03-17,10,1.38708622955139,452,2020-07-06,-26.0814020433912,4.3346444673481,0.238955742365039
"453",6,2020-01-31,2020-03-04,74,0.67998046875,0.086376953125,2020-03-17,13,0.927860413306355,453,2020-05-30,-28.6305279434004,2.89956379158236,0.250455485708457
"454",9,2020-02-14,2020-03-08,104,0.82998046875,0.211376953125,2020-03-17,9,1.06471528768351,454,2020-06-29,-25.5180421565651,3.32723527401095,0.70330085455046
"455",8,2020-02-07,2020-03-06,89,0.75498046875,0.148876953125,2020-03-17,11,0.967238156510815,455,2020-06-14,-26.8535231683669,3.0226192390963,0.449998342773662
"456",4,2020-02-20,2020-03-01,119,0.60498046875,0.273876953125,2020-03-17,16,1.76038926988287,456,2020-07-14,-24.3330797653081,5.50121646838396,1.50665640484207
"457",4,2020-02-02,2020-03-07,100,0.66123046875,0.289501953125,2020-03-17,10,0.990564852282634,457,2020-06-25,-26.1169257368092,3.09551516338323,0.896157685727499
"458",8,2020-02-15,2020-03-03,70,0.81123046875,0.164501953125,2020-03-17,14,1.20272594808815,458,2020-05-26,-25.4472660436143,3.75851858777547,0.618283648545682
"459",10,2020-02-08,2020-03-05,115,0.88623046875,0.227001953125,2020-03-17,12,0.902626459040037,459,2020-07-10,-25.9682170062748,2.82070768450012,0.640306153576223
"460",6,2020-02-22,2020-03-10,85,0.73623046875,0.102001953125,2020-03-17,7,1.64686088104493,460,2020-06-10,-25.0717732320985,5.14644025326541,0.524946957474191
"461",5,2020-02-05,2020-03-02,92,0.84873046875,0.070751953125,2020-03-17,15,0.981145985100561,461,2020-06-17,-27.446602811221,3.06608120343925,0.216931233583178
"462",9,2020-02-19,2020-03-06,62,0.69873046875,0.195751953125,2020-03-17,11,1.37242311106306,462,2020-05-18,-24.9926452289221,4.28882222207207,0.839545326576509
"463",7,2020-01-29,2020-03-09,107,0.62373046875,0.133251953125,2020-03-17,8,0.866892224944005,463,2020-07-02,-27.9998341663414,2.70903820295002,0.36098463163333
"464",4,2020-02-12,2020-03-04,77,0.77373046875,0.258251953125,2020-03-17,13,1.19477805522414,464,2020-06-02,-25.1765142706333,3.73368142257545,0.964230519726638
"465",4,2020-01-30,2020-03-03,87,0.87685546875,0.203564453125,2020-03-17,14,0.903536988555893,465,2020-06-12,-26.865770131007,2.82355308923716,0.574775040479968
"466",7,2020-02-13,2020-03-08,117,0.72685546875,0.078564453125,2020-03-17,9,1.18131412790112,466,2020-07-12,-26.6334781322777,3.69160664969099,0.290029057585586
"467",9,2020-02-06,2020-03-10,72,0.65185546875,0.266064453125,2020-03-17,7,0.908141238901092,467,2020-05-28,-26.2173545545036,2.83794137156591,0.755075319026497
"468",6,2020-02-19,2020-03-05,102,0.80185546875,0.141064453125,2020-03-17,12,1.44210986265234,468,2020-06-27,-25.1213260444182,4.50659332078857,0.635720122253817
"469",6,2020-02-09,2020-03-07,79,0.61435546875,0.172314453125,2020-03-17,10,1.10462607980876,469,2020-06-04,-26.38650270045,3.45195649940236,0.594821996405807
"470",10,2020-02-23,2020-03-02,109,0.76435546875,0.297314453125,2020-03-17,15,1.49954330656677,470,2020-07-04,-23.9873350013875,4.68607283302117,1.39323718165361
"471",8,2020-02-03,2020-03-04,64,0.83935546875,0.109814453125,2020-03-17,13,0.885146862416933,471,2020-05-20,-27.5213063821597,2.76608394505292,0.303755995723828
"472",5,2020-02-16,2020-03-09,94,0.68935546875,0.234814453125,2020-03-17,8,1.28513499924589,472,2020-06-19,-24.991223194536,4.01604687264341,0.94302585012413
"473",4,2020-02-08,2020-03-05,105,0.74560546875,0.219189453125,2020-03-17,12,1.16162197510955,473,2020-06-30,-25.8291603668516,3.63006867221736,0.795672767069518
"474",8,2020-02-21,2020-03-09,75,0.89560546875,0.094189453125,2020-03-17,8,1.43601974757021,474,2020-05-31,-25.5775620117692,4.4875617111569,0.422680983438558
"475",10,2020-02-01,2020-03-07,90,0.82060546875,0.281689453125,2020-03-17,10,0.806102804607054,475,2020-06-15,-26.6673815419163,2.51907126439704,0.709595806850906
"476",6,2020-02-14,2020-03-03,60,0.67060546875,0.156689453125,2020-03-17,14,1.31558033584564,476,2020-05-16,-25.7512458788817,4.11118854951763,0.644179885517679
"477",5,2020-02-04,2020-03-08,113,0.78310546875,0.125439453125,2020-03-17,9,0.969493696537224,477,2020-07-08,-26.8330077733251,3.02966780167882,0.380039872193013
"478",9,2020-02-18,2020-03-04,83,0.63310546875,0.250439453125,2020-03-17,13,1.36313794731206,478,2020-06-08,-24.4472214371973,4.25980608535019,1.06682350643365
"479",7,2020-02-11,2020-03-02,98,0.70810546875,0.062939453125,2020-03-17,15,1.17926378430293,479,2020-06-23,-27.1031499961344,3.68519932594665,0.231944430231701
"480",3,2020-02-24,2020-03-06,68,0.85810546875,0.187939453125,2020-03-17,11,1.9680209132613,480,2020-05-24,-24.5524895794745,6.15006535394158,1.15583991930279
"481",3,2020-02-04,2020-03-05,93,0.61904296875,0.144970703125,2020-03-17,12,1.1415827338123,481,2020-06-18,-27.0692017840415,3.56744604316344,0.517175161237903
"482",7,2020-02-17,2020-03-10,63,0.76904296875,0.269970703125,2020-03-17,7,1.21089043770653,482,2020-05-19,-24.6253631111715,3.7840326178329,1.02157794648428
"483",9,2020-02-11,2020-03-08,108,0.84404296875,0.082470703125,2020-03-17,9,0.998408261436816,483,2020-07-03,-26.8387845772388,3.12002581699005,0.257310722895322
"484",5,2020-02-24,2020-03-03,78,0.69404296875,0.207470703125,2020-03-17,14,0.16852571937949,484,2020-06-03,-306.971734222527,0.526642873060906,0.109262967169716
"485",6,2020-02-07,2020-03-09,101,0.88154296875,0.176220703125,2020-03-17,8,0.97419280267974,485,2020-06-26,-26.2669664977373,3.04435250837419,0.536477939586057
"486",9,2020-02-21,2020-03-04,71,0.73154296875,0.051220703125,2020-03-17,13,1.62541110324241,486,2020-05-27,-25.8393331737087,5.07940969763254,0.260170936172682
"487",8,2020-01-31,2020-03-02,116,0.65654296875,0.238720703125,2020-03-17,15,0.925118632224855,487,2020-07-11,-27.4517832345836,2.89099572570267,0.690140532371112
"488",4,2020-02-14,2020-03-06,86,0.80654296875,0.113720703125,2020-03-17,11,1.32401956770181,488,2020-06-11,-25.8726309932199,4.13756114906816,0.470526363094714
"489",5,2020-02-09,2020-03-03,74,0.75029296875,0.129345703125,2020-03-17,14,1.14236086191616,489,2020-05-30,-26.3506129440956,3.56987769348799,0.461748340334457
"490",8,2020-02-22,2020-03-07,104,0.60029296875,0.254345703125,2020-03-17,10,1.60648331117759,490,2020-06-29,-24.2336910512531,5.02026034742996,1.27688164793763
"491",10,2020-02-02,2020-03-09,89,0.67529296875,0.066845703125,2020-03-17,8,0.849160424049791,491,2020-06-14,-28.4532746945924,2.6536263251556,0.177383517536036
"492",6,2020-02-16,2020-03-05,119,0.82529296875,0.191845703125,2020-03-17,12,1.25578978273613,492,2020-07-14,-25.3378924671949,3.92434307105042,0.752868355769389
"493",5,2020-01-30,2020-03-06,67,0.71279296875,0.223095703125,2020-03-17,11,0.889205954785554,493,2020-05-23,-26.9646285363341,2.77876860870486,0.619931336580688
"494",9,2020-02-12,2020-03-01,97,0.86279296875,0.098095703125,2020-03-17,16,1.06572029708358,494,2020-06-22,-26.5939598097657,3.3303759283862,0.326695568365619
"495",7,2020-02-06,2020-03-04,82,0.78779296875,0.285595703125,2020-03-17,13,0.935862278402459,495,2020-06-07,-25.8938836566039,2.92456962000768,0.835244516964108
"496",4,2020-02-19,2020-03-08,112,0.63779296875,0.160595703125,2020-03-17,9,1.63408030640441,496,2020-07-07,-25.1269736354771,5.10650095751377,0.820082111780409
"497",3,2020-02-06,2020-03-07,114,0.70341796875,0.105908203125,2020-03-17,10,1.12274024247545,497,2020-07-09,-27.1841672640992,3.50856325773578,0.371585630177193
"498",7,2020-02-20,2020-03-02,84,0.85341796875,0.230908203125,2020-03-17,15,1.40155941861213,498,2020-06-09,-24.4731337351715,4.37987318316292,1.01134864663952
"499",9,2020-01-31,2020-03-05,99,0.77841796875,0.168408203125,2020-03-17,12,0.821308113610382,499,2020-06-24,-27.4762942461631,2.56658785503244,0.432234448828462
"500",5,2020-02-13,2020-03-09,69,0.62841796875,0.293408203125,2020-03-17,8,1.21293728123776,500,2020-05-25,-25.2797615037678,3.79042900386799,1.11214296309779
